UNIPROT	TARGET	DRUG
P21980	T05387	D0KZ6T
P21980	T05387	D0LO0I
P21980	T05387	D0MA2H
P21980	T05387	D0NB4O
P21980	T05387	D0NX1O
P21980	T05387	D0O6LL
P21980	T05387	D0O9JZ
P21980	T05387	D0PM3J
P21980	T05387	D0QR0U
P21980	T05387	D0Y3YK
P21980	T05387	D0YP7A
P21980	T05387	D0Z1VM
P21980	T05387	D01CCT
P21980	T05387	D0L7MP
P24557	T78356	D08PKR
P24557	T78356	D0K2SE
P24557	T78356	D01QOU
P24557	T78356	D09IQS
P24557	T78356	D01NZS
P24557	T78356	D05KVN
P24557	T78356	D01JWT
P24557	T78356	D04ZGF
P24557	T78356	D0F0KV
P24557	T78356	D09QRO
P24557	T78356	D0G5DK
P24557	T78356	D05DON
P24557	T78356	D0K4UW
P24557	T78356	D0V7GC
P24557	T78356	D0L0MO
P24557	T78356	D07YEK
P24557	T78356	D0RU7T
P24557	T78356	D08PKI
P24557	T78356	D0K9UK
P24557	T78356	D0WH9U
P24557	T78356	D06LFV
P24557	T78356	D04EEU
P24557	T78356	D0T8LY
P10827	T79591	D0Q0YS
P10827	T79591	D05FRX
P10827	T79591	D01NTN
P10827	T79591	D03VOM
P10827	T79591	D01HAZ
P10827	T79591	D06IJW
P10827	T79591	D0I7DH
P10827	T79591	D04FQZ
P10827	T79591	D0J0MD
P10827	T79591	D09XOC
P10827	T79591	D0ZX0Y
P10827	T79591	D0Q9ZN
P10827	T79591	D0I2GK
P10827	T79591	D0J6XC
P10827	T79591	D03KVY
P10827	T79591	D0S6JG
P10827	T79591	D06RGG
P10827	T79591	D03TPR
P10828	T98933	D0Q0YS
P10828	T98933	D09TVP
P10828	T98933	D06WJC
P10828	T98933	D0YU9Z
P10828	T98933	D05ZJC
P10828	T98933	D08BQI
P10828	T98933	D05FRX
P10828	T98933	D01NTN
P10828	T98933	D03VOM
P10828	T98933	D01HAZ
P10828	T98933	D06IJW
P10828	T98933	D03XCG
P10828	T98933	D0I7DH
P10828	T98933	D04FQZ
P10828	T98933	D02CGG
P10828	T98933	D0U9JC
P10828	T98933	D0U0GY
P10828	T98933	D0J0MD
P10828	T98933	D09XOC
P10828	T98933	D0ZX0Y
P10828	T98933	D0G7HF
P10828	T98933	D0Q9ZN
P10828	T98933	D0I2GK
P10828	T98933	D0H6BV
P10828	T98933	D05XMM
P10828	T98933	D07MAF
P10828	T98933	D0J6XC
P10828	T98933	D05DCL
P10828	T98933	D0V5FQ
P10828	T98933	D03MYO
P10828	T98933	D07ZTD
P10828	T98933	D03KVY
P10828	T98933	D0E7AK
P10828	T98933	D03TPR
P24752	T11487	D0K6SD
P24752	T11487	D0W5HL
P24752	T11487	D00MJG
P24752	T11487	D00EYY
P24752	T11487	D0M8SY
P24752	T11487	D01UWZ
P24752	T11487	D0IY3E
P24752	T11487	D04SPQ
P24752	T11487	D0RG1F
P24752	T11487	D0KS1Z
P24752	T11487	D0A7YE
P24752	T11487	D07LER
P24752	T11487	D0T9RD
P24752	T11487	D00CCI
P24752	T11487	D0LM4U
P24752	T11487	D04TSP
P10599	T85616	D09TVP
P10599	T85616	D0F2ME
P10599	T85616	D04JTD
P00734	T94033	D05MJU
P00734	T94033	D0F4VK
P00734	T94033	D08YGD
P00734	T94033	D05RFC
P00734	T94033	D03KFJ
P00734	T94033	D04PPE
P00734	T94033	D0N0YX
P00734	T94033	D07IBU
P00734	T94033	D02KKL
P00734	T94033	D0K7YL
P00734	T94033	D06UUK
P00734	T94033	D03MYL
P00734	T94033	D0I8WD
P00734	T94033	D06KCW
P00734	T94033	D0P1JQ
P00734	T94033	D0O1DU
P00734	T94033	D05BMA
P00734	T94033	D07YNF
P00734	T94033	D03LGM
P00734	T94033	D05NRZ
P00734	T94033	D0K3JC
P00734	T94033	D08EUH
P00734	T94033	D0N1HV
P00734	T94033	D0D9NT
P00734	T94033	D0R4AV
P00734	T94033	D09QZJ
P00734	T94033	D0E9ON
P00734	T94033	D0G6RI
P00734	T94033	D0E1NH
P00734	T94033	D09CVG
P00734	T94033	D01RTU
P00734	T94033	D0N0PI
P00734	T94033	D07NYX
P00734	T94033	D0H8OB
P00734	T94033	D06YJX
P00734	T94033	D01WDB
P00734	T94033	D04CQG
P00734	T94033	D0W5AW
P00734	T94033	D0I0NY
P00734	T94033	D0QQ4Z
P00734	T94033	D08MEC
P00734	T94033	D07QPA
P00734	T94033	D02XPB
P00734	T94033	D0CT8A
P00734	T94033	D0P3OH
P00734	T94033	D0CV4F
P00734	T94033	D01ARY
P00734	T94033	D07BMA
P00734	T94033	D0P0LG
P00734	T94033	D0KQ1K
P00734	T94033	D0T5WR
P00734	T94033	D04VYT
P00734	T94033	D0WF2C
P00734	T94033	D07BJZ
P00734	T94033	D09HFC
P00734	T94033	D02NHS
P00734	T94033	D0RQ2T
P00734	T94033	D09OBJ
P00734	T94033	D08OLP
P00734	T94033	D0U4HG
P00734	T94033	D0X0IF
P00734	T94033	D00WFQ
P00734	T94033	D08WQJ
P00734	T94033	D08OCS
P00734	T94033	D0X1OY
P00734	T94033	D05ZIP
P00734	T94033	D0IU5E
P00734	T94033	D06LPR
P00734	T94033	D0JU9N
P00734	T94033	D0ON2Z
P00734	T94033	D0SP2I
P00734	T94033	D0J1QT
P00734	T94033	D0D8AK
P00734	T94033	D0M1AC
P00734	T94033	D0CF3B
P00734	T94033	D07HWB
P00734	T94033	D0I1UF
P00734	T94033	D0H5WV
P00734	T94033	D0V7RD
P00734	T94033	D01NEZ
P00734	T94033	D0E6SO
P00734	T94033	D0Z2TG
P00734	T94033	D00QDR
P00734	T94033	D0M4VZ
P00734	T94033	D0I6DO
P00734	T94033	D0Y8QU
P00734	T94033	D0SF5F
P00734	T94033	D05WYW
P00734	T94033	D02ZWG
P00734	T94033	D0WL1C
P00734	T94033	D0G7YZ
P00734	T94033	D0J6VU
P00734	T94033	D0S6XJ
P00734	T94033	D0Y5EX
P00734	T94033	D06ALB
P00734	T94033	D0L6UZ
P00734	T94033	D01IBO
P00734	T94033	D05KTK
P00734	T94033	D0G0XN
P00734	T94033	D0UF5I
P00734	T94033	D05MXK
P00734	T94033	D02MHE
P00734	T94033	D0H2ZQ
P00734	T94033	D0W5XT
P00734	T94033	D09CKF
P00734	T94033	D06DUO
P00734	T94033	D0B1KK
P00734	T94033	D0B9EH
P00734	T94033	D0Q3WN
P00734	T94033	D07MZC
P00734	T94033	D0H4UJ
P00734	T94033	D0JQ7Y
P00734	T94033	D05HAD
P00734	T94033	D0L2XU
P00734	T94033	D0K4FP
P00734	T94033	D00LOB
P00734	T94033	D02UIC
P00734	T94033	D0G6UQ
P00734	T94033	D0GG5I
P00734	T94033	D09DFB
P00734	T94033	D0N6EA
P00734	T94033	D0K8FI
P00734	T94033	D0I7MX
P00734	T94033	D0H9RN
P00734	T94033	D0UK1L
P00734	T94033	D0PX0N
P00734	T94033	D0VL4V
P00734	T94033	D0B5LF
P00734	T94033	D0M7JT
P00734	T94033	D09LPN
P00734	T94033	D09HVL
P00734	T94033	D07UWV
P00734	T94033	D0AW9T
P00734	T94033	D07KFG
P00734	T94033	D06JGH
P00734	T94033	D03LWO
P00734	T94033	D09WKB
P00734	T94033	D0RP8F
P00734	T94033	D02QTV
P00734	T94033	D0F3SZ
P00734	T94033	D0S2JG
P00734	T94033	D01MUU
P35590	T98539	D00EMH
Q02763	T92144	D0K5QY
Q02763	T92144	D02BXJ
Q02763	T92144	D07AIB
Q02763	T92144	D0BS6R
Q02763	T92144	D0EK0G
Q02763	T92144	D06AOY
Q02763	T92144	D00NYT
Q02763	T92144	D0C3WY
Q02763	T92144	D1JS9X
Q02763	T92144	D0ML0L
Q02763	T92144	D0FA6S
Q02763	T92144	D0FD6D
Q02763	T92144	D0E0NM
Q02763	T92144	D08VIS
O15164	T56108	D0C2PD
Q495A1	T40874	DFYL51
Q495A1	T40874	DT1FS0
Q495A1	T40874	D0U9OC
Q495A1	T40874	D1AVT5
Q495A1	T40874	DA8MK6
Q495A1	T40874	D9LA6Q
P29401	T67754	D0OD8N
Q9Y490	T70367	D0V2QL
Q9Y490	T70367	D08IDM
Q9Y490	T70367	D0E8IK
Q9Y490	T70367	D09JJF
Q9Y490	T70367	D0A9EI
Q9Y490	T70367	D0Z8DM
Q9Y490	T70367	D01XJR
O60603	T82078	D04UYT
O60603	T82078	D08TGY
O60603	T82078	D07CQJ
O60603	T82078	D09POQ
O60603	T82078	D00UVU
O60603	T82078	D0K3SM
O60603	T82078	D0VI9P
O60603	T82078	D03ONZ
O60603	T82078	D0V0JR
O15455	T67894	D08JIP
O15455	T67894	D0J7CD
O15455	T67894	D0O0BR
O15455	T67894	D0L8EO
O15455	T67894	D0B6MQ
O15455	T67894	D07THJ
O15455	T67894	D09LPI
O15455	T67894	D0V8AG
O00206	T81443	D0Q7RV
O00206	T81443	D00GLW
O00206	T81443	D02SGT
O00206	T81443	D04PFD
O00206	T81443	D0NB4V
O00206	T81443	D0A0GD
O00206	T81443	D0N0UC
O00206	T81443	D08OBF
O00206	T81443	D0J0GM
O00206	T81443	D06MKE
O00206	T81443	D06TTS
O00206	T81443	D09LZA
O00206	T81443	D04MZP
O00206	T81443	D0O2MO
O00206	T81443	D09POQ
O00206	T81443	D0MM4H
O00206	T81443	D0MD5M
O00206	T81443	D0E4GG
O00206	T81443	D0V0JR
O00206	T81443	D0SJ8Q
O00206	T81443	D08KNK
O60602	T43718	D0WZ3G
O60602	T43718	D0V4TV
Q9Y2C9	T52037	D0K3SM
Q9NYK1	T46482	D0H4XV
Q9NYK1	T46482	D0I2GT
Q9NYK1	T46482	D0Z2IY
Q9NYK1	T46482	D05TCC
Q9NYK1	T46482	D0J3VV
Q9NYK1	T46482	D03GNR
Q9NYK1	T46482	D00CGX
Q9NYK1	T46482	D0G1TY
Q9NYK1	T46482	D0L8HB
Q9NYK1	T46482	D12EFM
Q9NYK1	T46482	D6QRJ2
Q9NYK1	T46482	DU2G0C
Q9NYK1	T46482	DVU2H8
Q9NYK1	T46482	D52NOH
Q9NYK1	T46482	DZL8S6
Q9NYK1	T46482	D8JN5H
Q9NYK1	T46482	D0T1FC
Q9NYK1	T46482	D08OXU
Q9NYK1	T46482	D0C8KF
Q9NYK1	T46482	D05AAD
Q9NYK1	T46482	D04EIF
Q9NYK1	T46482	D04XCO
Q9NYK1	T46482	D08JWC
Q9NYK1	T46482	D04PAU
Q9NYK1	T46482	D04TIL
Q9NYK1	T46482	D06CTE
Q9NYK1	T46482	D0OJ4L
Q9NR97	T48703	D0H4XV
Q9NR97	T48703	D0H3JF
Q9NR97	T48703	D0UI0B
Q9NR97	T48703	D01DSB
Q9NR97	T48703	D5S7JL
Q9NR97	T48703	D05ASV
Q9NR97	T48703	D0G1TY
Q9NR97	T48703	D0L8HB
Q9NR97	T48703	D98FBH
Q9NR97	T48703	DVU2H8
Q9NR97	T48703	DUA7P2
Q9NR97	T48703	D8JN5H
Q9NR97	T48703	D0C8KF
Q9NR97	T48703	DOV7J4
Q9NR96	T11451	D0H4XV
Q9NR96	T11451	D0FM5M
Q9NR96	T11451	D0Q2UW
Q9NR96	T11451	DX45IW
Q9NR96	T11451	DT6N0O
Q9NR96	T11451	D0B6WN
Q9NR96	T11451	D02ZWR
Q9NR96	T11451	D0D5FQ
Q9NR96	T11451	D03GAI
Q9NR96	T11451	D0R8RO
Q9NR96	T11451	D01SPJ
Q9NR96	T11451	D02AWQ
Q9NR96	T11451	D00CQL
Q9NR96	T11451	D04CXX
Q9NR96	T11451	D0U8LD
Q9NR96	T11451	D00CGX
Q9NR96	T11451	D0G1TY
Q9NR96	T11451	D05ZLY
Q9NR96	T11451	D0X8VX
Q9NR96	T11451	DBU13L
Q9NR96	T11451	D7T5AN
Q9NR96	T11451	D08OXU
Q9NR96	T11451	D0C6ZS
Q9NR96	T11451	D09CEJ
Q9NR96	T11451	D0W6HO
Q9NR96	T11451	D02GIA
Q9NR96	T11451	D0C3VQ
Q9NR96	T11451	D0GR5X
Q9NR96	T11451	D0D4LP
Q9NR96	T11451	D01UHA
Q9NR96	T11451	DY46GM
Q9NR96	T11451	D08RJM
Q9NR96	T11451	D0F7YW
Q9NR96	T11451	D0V0JR
Q9NR96	T11451	D6YD0X
O60235	T00302	D0W2SV
O60235	T00302	D07ZRG
O15393	T01282	D07ZRG
Q8IU80	T16087	D6MEX0
Q8IU80	T16087	DJ5XY8
Q8IU80	T16087	D2MA0E
Q8IU80	T13863	D0W2SV
Q9Y275	T02318	D08AMH
Q9Y275	T02318	D04IEK
Q9Y275	T02318	D0T8YV
Q9Y275	T02318	D0YA0N
Q9Y275	T02318	DV2CR7
Q9Y275	T02318	D0U6UK
Q9Y275	T02318	D0I5WJ
Q9Y275	T02318	D05IQX
P50591	T46084	D0C0JT
P50591	T46084	D0V3ZX
P50591	T46084	D0K1LJ
P50591	T46084	DCD1M8
O14788	T21334	D09QWD
O14788	T21334	D0MG2R
O14788	T21334	D08WSY
O43508	T46524	D0F3ZG
O43508	T46524	D08YHB
O75888	T14676	D04YWM
P01375	T20178	D0W7LK
P01375	T20178	D06YWZ
P01375	T20178	D0W2UK
P01375	T20178	D02UYR
P01375	T20178	D0H2PA
P01375	T20178	D06VXD
P01375	T20178	D06MJP
P01375	T20178	D01ZEY
P01375	T20178	D04SVB
P01375	T20178	D0D1RF
P01375	T20178	D0I9XH
P01375	T20178	D05NUT
P01375	T20178	D05RTF
P01375	T20178	D04VGY
P01375	T20178	D0VA2I
P01375	T20178	D0Q9ZD
P01375	T20178	D07AWM
P01375	T20178	D0S2GT
P01375	T20178	D04DUH
P01375	T20178	D0DC8J
P01375	T20178	D0Y0FZ
P01375	T20178	D02PTI
P01375	T20178	D03HIG
P01375	T20178	D04DQO
P01375	T20178	DR5LW8
P01375	T20178	D08KCK
P01375	T20178	D00BPH
P01375	T20178	D00YEV
P01375	T20178	D0Q5CH
P01375	T20178	D04GTA
P01375	T20178	D03VPJ
P01375	T20178	D0A8JM
P01375	T20178	D0G9ZU
P01375	T20178	D05CJU
P01375	T20178	D04ZHJ
P01375	T20178	D0YX7E
P01375	T20178	D0OX5H
P01375	T20178	D08DGC
P01375	T20178	D0D9HZ
P01375	T20178	D06FMO
P01375	T20178	D0Y8TZ
P01375	T20178	D03QBT
P01375	T20178	D0K5KS
P01375	T20178	D09QEI
P01375	T20178	D0PG5G
P01375	T20178	D0U7GK
P01375	T20178	D07XHO
P01375	T20178	D0CA0P
P01375	T20178	D0Q5NX
P01375	T20178	D09FSG
P01375	T20178	D05LTY
P01375	T20178	D0I5QX
P01375	T16486	D06LKM
P01375	T16486	D0FX3P
P01374	T85158	D0L1OC
P23510	T55860	D02UBC
P23510	T55860	D70SHJ
P23510	T55860	DC5A9Q
P23510	T55860	D03UZP
P23510	T55860	D0K8NR
P48023	T37077	D0BR7X
Q9UKE5	T72534	D0K0UM
Q13470	T91598	D0M0QQ
O95271	T39231	D0F5TD
O95271	T39231	DP48WE
Q9H2K2	T38087	D0F5TD
Q9H2K2	T38087	DP48WE
P63316	T12966	D0C4HG
P63316	T12966	D0L9YX
P02585	T00419	D07ZUZ
P02585	T00419	D07EBF
Q9Y6Q6	T24800	D0U7AA
Q9Y6Q6	T24800	D02VPR
Q9Y6Q6	T24800	D0E8GT
Q9Y6Q6	T24800	D07HSU
Q9Y6Q6	T24800	D01TAJ
Q9Y6Q6	T24800	D02ZTS
Q9NP84	T28717	D07UKJ
P08138	T50942	D0V1QX
P08138	T50942	D07UZX
P08138	T50942	D0Q8ZP
P08138	T50942	D0A0ZY
P08138	T50942	D0F2QP
P08138	T50942	D04LRQ
P08138	T50942	D0O7DN
P08138	T50942	D0M9FF
P08138	T50942	D0L8TN
P08138	T50942	D00KEF
P08138	T50942	D02XJJ
P08138	T50942	D82DMK
P08138	T50942	D0XR0B
P08138	T50942	D0O1GS
P08138	T50942	D02KUO
Q02223	T66693	D09ZGK
Q02223	T66693	D0N8NT
Q02223	T66693	D0LP1L
Q02223	T66693	D0PF1A
Q02223	T66693	D0U2PU
Q02223	T66693	D0NG3T
Q02223	T66693	D07CUR
Q02223	T66693	D01SNU
Q02223	T66693	D0RA7L
Q02223	T66693	D01YZF
Q02223	T66693	D07HJS
Q02223	T66693	D00OXP
Q02223	T66693	D0NK6K
Q02223	T66693	D0C8QA
Q02223	T66693	D0RD0D
Q02223	T66693	D0T8RV
Q02223	T66693	D0B2WU
Q02223	T66693	D0U7WY
Q02223	T66693	D05XNF
Q02223	T66693	D0W7AB
Q02223	T66693	D0I1PF
Q02223	T66693	D0J7OU
Q02223	T66693	D0T9CE
Q02223	T66693	D0F0VW
Q02223	T66693	D0W1GP
Q02223	T66693	D0MS2T
Q02223	T66693	D3T7NY
Q02223	T66693	D5YN8U
Q02223	T66693	D1WOX4
Q02223	T66693	DH5BX2
Q02223	T66693	D67ZDJ
Q02223	T66693	DX6J8M
Q02223	T66693	D12DYT
Q02223	T66693	DE49RW
Q02223	T66693	DN68MW
Q02223	T66693	DG80IS
Q02223	T66693	DUZ0F7
Q02223	T66693	DOQ13X
Q02223	T66693	DC3Y7O
Q02223	T66693	DTR05Z
Q02223	T66693	D81YIK
Q02223	T66693	DW1H9O
Q02223	T66693	DX1LD3
Q02223	T66693	DF43EH
Q02223	T66693	D0EQ6D
Q02223	T66693	D0AC9S
Q02223	T66693	D07QIQ
Q02223	T66693	D04PIU
Q02223	T66693	D01CUC
Q02223	T66693	D0B8UW
Q02223	T66693	D02JNC
Q02223	T66693	D07PJS
Q02223	T66693	D0MK7H
Q02223	T66693	D0G0PI
Q02223	T66693	D0D4ZN
Q02223	T66693	D7LU8R
Q02223	T66693	DY9G1D
Q02223	T66693	DR7Q5N
Q02223	T66693	D0Z6AR
Q02223	T66693	D0K1AK
Q02223	T66693	DN28SH
Q02223	T66693	DXV06E
Q02223	T66693	D03NPI
Q02223	T66693	D52NZX
Q9Y5U5	T15344	D0Y2XZ
Q9Y5U5	T15344	DYSI03
Q9Y5U5	T15344	DJ6NE2
Q9Y5U5	T15344	D8CFX3
Q9Y5U5	T15344	DG17UJ
Q9Y5U5	T15344	D0J1MO
Q9Y5U5	T15344	D06CJN
Q9Y5U5	T15344	DOI7H2
P19438	T86552	D0U4QQ
P19438	T86552	D0G9XS
P19438	T86552	D03IMU
P19438	T86552	D0W7FG
P19438	T86552	D0B6WV
P19438	T86552	D08TQK
P19438	T86552	D0P4WI
P19438	T86552	D0W0BN
P19438	T86552	D0X8SM
P19438	T86552	D0R4OD
P19438	T86552	D08ENB
P19438	T86552	D03HIG
P19438	T86552	D07LMO
P19438	T86552	D0S4LV
Q93038	T26170	DBGD91
P36941	T50699	D09XRQ
P36941	T50699	D08XVR
P43489	T92124	DBZ87Q
P43489	T92124	D0YG4P
P43489	T92124	D0U0EC
P43489	T92124	D0ZO5K
P43489	T92124	D9SL1N
P43489	T92124	D03SXI
P43489	T92124	D0E5WX
P43489	T92124	D03DUI
P43489	T92124	DVCN93
P25942	T45758	D0C8NG
P25942	T45758	D0A9BO
P25942	T45758	D0SO4M
P25942	T45758	D0V3HC
P25942	T45758	D0Q5GS
P25942	T45758	D0L4BR
P25942	T45758	D01NZH
P25942	T45758	DTM8B0
P25942	T45758	DE0TD1
P25942	T45758	DKM7S3
P25942	T45758	DN28KM
P25942	T45758	DKUF26
P25942	T45758	D01ZLK
P25942	T45758	D0G3TJ
P25942	T45758	D0SD6V
P25942	T45758	D0Y3XB
P25942	T50445	D05LSD
P25942	T50445	D0Z9NS
P25942	T50445	D02NEY
P25942	T50445	D0U6HC
P25942	T50445	D0F8KX
P25942	T50445	D08IOW
P25942	T50445	D07UKR
P25942	T50445	D09KVB
P25942	T50445	D1BT2M
P25445	T14592	D0N1DG
P25445	T14592	D0QA7X
P25445	T14592	DAQ31P
P25445	T14592	D0Q6SF
P25445	T14592	D07PRH
P25445	T14592	D0N4JI
P25445	T14592	D0S4LV
P25445	T04945	D0J1SU
P28908	T88023	D0I5GS
P28908	T88023	D02SJG
P28908	T88023	D0LE2E
P28908	T88023	D06ALK
P28908	T88023	D08ZAC
P28908	T88023	D0N2AM
P28908	T88023	D0S3YV
P28908	T88023	D0GA8I
P28908	T88023	D0U5AQ
P28908	T88023	D0TC6X
P28908	T88023	D0H2LC
P28908	T88023	DDG8W9
P28908	T88023	D0FZ1Y
P28908	T88023	D0UA0U
P28908	T88023	D0W2MI
P28908	T88023	D04ACK
P28908	T88023	D0K8YX
P28908	T88023	DZM2L1
P28908	T88023	D0S0MP
P28908	T88023	D00MBR
P28908	T88023	D0T4FY
P28908	T88023	D03TIS
P28908	T88023	D0A9QL
Q07011	T93923	DN2F9A
Q07011	T93923	D07RXX
Q07011	T93923	D2QY0Z
Q07011	T93923	D01ZLR
Q07011	T93923	D0JY0M
Q07011	T93923	D9DN5J
Q07011	T93923	DL9ZT4
Q07011	T93923	D4HDR2
Q07011	T93923	D4BC6I
Q07011	T93923	DOA3J0
Q07011	T93923	DK6S3G
Q07011	T93923	DN28KM
Q07011	T93923	D3HBJ1
Q07011	T93923	DA1X5W
Q07011	T93923	D03LUF
Q07011	T93923	D0Q5GK
Q07011	T93923	DB91HQ
Q07011	T93923	DUVH60
Q07011	T93923	D02ZMB
Q07011	T93923	D06NAG
P11387	T09826	D03QAS
P11387	T09826	D0N0VW
P11387	T09826	D07VJK
P11387	T09826	D0A6NP
P11387	T09826	D0E6QI
P11387	T09826	D04VPP
P11387	T09826	D0C0AA
P11387	T09826	D00QTU
P11387	T09826	D0Z1VE
P11387	T09826	D07ILP
P11387	T09826	D02MMY
P11387	T09826	D02VPC
P11387	T09826	D03RLA
P11387	T09826	D0DW4J
P11387	T09826	D0Y6OK
P11387	T09826	D00SSW
P11387	T09826	D0G8ZX
P11387	T09826	D08VGL
P11387	T09826	D06VGG
P11387	T09826	D0RL8X
P11387	T09826	D00WYS
P11387	T09826	D03JZQ
P11387	T09826	D0MI5C
P11387	T09826	D0I6EJ
P11387	T09826	D01EGN
P11387	T09826	D0M0WX
P11387	T09826	D0TH1I
P11387	T09826	D0K0WK
P11387	T09826	D01JEX
P11387	T09826	D01QKX
P11387	T09826	D0L8BN
P11387	T09826	D04DJM
P11387	T09826	D01ILT
P11387	T09826	D0T7WQ
P11387	T09826	D0J7AI
P11387	T09826	D06UFH
P11387	T09826	D0B3CT
P11387	T09826	D0G9RW
P11387	T09826	D0OH5V
P11387	T09826	D0T6VU
P11387	T09826	D0H2DN
P11387	T09826	D08ODH
P11387	T09826	D05ZQV
P11387	T09826	D0Q7FC
P11387	T09826	D07YCR
P11387	T09826	D0N1FR
P11387	T09826	D0M8KY
P11387	T09826	D07PMG
P11387	T09826	D0Z5VG
P11387	T09826	D0A1LS
P11387	T09826	D04TIJ
P11387	T09826	D09CZS
P11387	T09826	D0Z7FK
P11387	T09826	D0BW2N
P11387	T09826	D05GUK
P11387	T09826	D07BXE
P11387	T09826	D07DAU
P11387	T09826	D0E1VV
P11387	T09826	D0P4KU
P11387	T09826	D0Y1GJ
P11387	T09826	D0K6QU
P11387	T09826	D0U0BP
P11387	T09826	DDXH71
P11387	T09826	DV3WF1
P11387	T09826	DJ4X7D
P11387	T09826	D0RS4X
P11387	T09826	DT8R1L
P11387	T09826	D00XCX
P11387	T09826	D0B6YB
P11387	T09826	D0D4CX
P11387	T09826	D06XCF
P11387	T09826	D07UHX
P11387	T09826	D0K0IS
P11387	T09826	D00BZS
P11387	T09826	D0U6ML
P11387	T09826	D05UFP
P11387	T09826	D02PAW
P11387	T09826	D0M6BA
P11387	T09826	D08EES
P11387	T09826	D0ND9T
P11387	T09826	D0W0VD
P11387	T09826	D0I1DW
P11387	T09826	D01FUC
P11387	T09826	D0Y1FO
P11387	T09826	D0H5IZ
P11387	T09826	D02CZK
P11387	T09826	D09YDM
P11387	T09826	D0Z4XW
P11387	T09826	D06VYE
P11387	T09826	D04AIT
P11387	T09826	D02PMO
P11387	T09826	D07HOB
P11388	T96144	D0C3CZ
P11388	T96144	D06KOJ
P11388	T96144	D00ICA
P11388	T96144	D0C9BH
P11388	T96144	D00DNY
P11388	T96144	D0V6EY
P11388	T96144	D0P0UM
P11388	T96144	D01VDB
P11388	T96144	D03NXV
P11388	T96144	D05HUX
P11388	T96144	D00WYS
P11388	T96144	D03JZQ
P11388	T96144	D08NFP
P11388	T96144	D0MI5C
P11388	T96144	D01QCJ
P11388	T96144	D02PDP
P11388	T96144	D08YKN
P11388	T96144	D0V2KV
P11388	T96144	D03YCW
P11388	T96144	D0J8ZH
P11388	T96144	D0O2CH
P11388	T96144	D02NCW
P11388	T96144	D0RA6H
P11388	T96144	D00FIE
P11388	T96144	D02GSX
P11388	T96144	D0L8BN
P11388	T96144	D03CVY
P11388	T96144	D0I0HL
P11388	T96144	D0DS0O
P11388	T96144	D04ACC
P11388	T96144	D0K4QL
P11388	T96144	D0T7WQ
P11388	T96144	D04OKJ
P11388	T96144	D08IHF
P11388	T96144	D0FZ1Z
P11388	T96144	D0H1YE
P11388	T96144	D0K2CR
P11388	T96144	D00PIE
P11388	T96144	D0B7CZ
P11388	T96144	D0H5NX
P11388	T96144	D09WRI
P11388	T96144	D00VZF
P11388	T96144	D01ORM
P11388	T96144	D03WPI
P11388	T96144	D04ZLJ
P11388	T96144	D07BKL
P11388	T96144	D07HTX
P11388	T96144	D07VPG
P11388	T96144	D0T3CE
P11388	T96144	D0F3PU
P11388	T96144	D0GV0Q
P11388	T96144	D00MAN
P11388	T96144	D0VO7R
P11388	T96144	D03OFN
P11388	T96144	D07BXE
P11388	T96144	D07DAU
P11388	T96144	D0E2LA
P11388	T96144	D0Q5TH
P11388	T96144	D0Y1GJ
P11388	T96144	D04BSV
P11388	T96144	D05BIN
P11388	T96144	D01UGG
P11388	T96144	D03AZR
P11388	T96144	D03FVS
P11388	T96144	D07QIT
P11388	T96144	D08EES
P11388	T96144	D0E3EY
P11388	T96144	D0L5MF
P11388	T96144	D0M2WQ
P11388	T96144	D0M5CD
P11388	T96144	D0NS8T
P11388	T96144	D0W9AI
P11388	T96144	D0R9US
P11388	T96144	D00NVM
P11388	T96144	D09XQU
P11388	T96144	D0Q4OW
P11388	T96144	D0G9YH
P11388	T96144	D0Z3EI
P11388	T96144	D06GAM
P11388	T96144	D07CPU
P11388	T96144	D07UXP
P11388	T96144	D0R8ER
P11388	T96144	D04NXQ
P11388	T96144	D0Q0PR
P11388	T96144	D09OZC
P11388	T96144	D07IPB
P11388	T96144	D02KOF
P11388	T96144	D01UBX
P11388	T96144	D08FPM
P11388	T96144	D07JGT
P11388	T96144	D03KPZ
P11388	T96144	D01DBQ
P11388	T96144	D01XDL
P11388	T96144	D07VLY
P11388	T96144	D07XVN
P11388	T96144	D0B7EB
P11388	T96144	D0C9XJ
P11388	T96144	D0D4HN
P11388	T96144	D0R3JB
P11388	T96144	D03RQI
P11388	T96144	D04MRV
P11388	T96144	D0Q1RC
P11388	T17048	DGZ38L
P11388	T17048	DCT2Q3
P11388	T17048	D01ZMS
P11388	T17048	DE53JQ
Q02880	T85733	D00ICA
Q02880	T85733	D02MKW
Q02880	T85733	D04FMB
Q02880	T85733	D06SJZ
Q02880	T85733	D07XVN
Q02880	T85733	D0Q1RC
Q02880	T96144	D0C3CZ
Q02880	T96144	D06KOJ
Q02880	T96144	D00ICA
Q02880	T96144	D0C9BH
Q02880	T96144	D00DNY
Q02880	T96144	D0V6EY
Q02880	T96144	D0P0UM
Q02880	T96144	D01VDB
Q02880	T96144	D03NXV
Q02880	T96144	D05HUX
Q02880	T96144	D00WYS
Q02880	T96144	D03JZQ
Q02880	T96144	D08NFP
Q02880	T96144	D0MI5C
Q02880	T96144	D01QCJ
Q02880	T96144	D02PDP
Q02880	T96144	D08YKN
